Fecha_Hora,Demanda_kW,Factor_Potencia
2024-03-19 14:30:00,42.03,0.867
2024-03-19 14:45:00,40.98,0.887
2024-03-19 15:00:00,43.31,0.949
2024-03-19 15:15:00,44.6,0.95
2024-03-19 15:30:00,42.93,0.921
2024-03-19 15:45:00,44.9,0.939
2024-03-19 16:00:00,40.43,0.854
2024-03-19 16:15:00,40.76,0.878
2024-03-19 16:30:00,43.09,0.887
2024-03-19 16:45:00,42.09,0.851
2024-03-19 17:00:00,43.1,0.888
2024-03-19 17:15:00,41.11,0.859
2024-03-19 17:30:00,39.71,0.902
2024-03-19 17:45:00,40.13,0.85
2024-03-19 18:00:00,35.58,0.791
2024-03-19 18:15:00,34.77,0.88
2024-03-19 18:30:00,35.71,0.782
2024-03-19 18:45:00,34.27,0.76
2024-03-19 19:00:00,31.43,0.787
2024-03-19 19:15:00,29.5,0.874
2024-03-19 19:30:00,30.8,0.838
2024-03-19 19:45:00,30.02,0.838
2024-03-19 20:00:00,32.3,0.75
2024-03-19 20:15:00,30.68,0.821
2024-03-19 20:30:00,30.25,0.79
2024-03-19 20:45:00,31.34,0.8
2024-03-19 21:00:00,30.76,0.84
2024-03-19 21:15:00,32.81,0.881
2024-03-19 21:30:00,30.77,0.777
2024-03-19 21:45:00,30.19,0.865
2024-03-19 22:00:00,29.54,0.757
2024-03-19 22:15:00,31.61,0.799
2024-03-19 22:30:00,31.16,0.783
2024-03-19 22:45:00,30.4,0.887
2024-03-19 23:00:00,32.96,0.777
2024-03-19 23:15:00,32.53,0.837
2024-03-19 23:30:00,31.93,0.775
2024-03-19 23:45:00,33.34,0.821
2024-03-20 00:00:00,32.73,0.812
2024-03-20 00:15:00,31.37,0.756
2024-03-20 00:30:00,31.23,0.874
2024-03-20 00:45:00,33.09,0.867
2024-03-20 01:00:00,32.75,0.792
2024-03-20 01:15:00,32.59,0.842
2024-03-20 01:30:00,31.67,0.804
2024-03-20 01:45:00,33.15,0.865
2024-03-20 02:00:00,31.88,0.854
2024-03-20 02:15:00,32.57,0.764
2024-03-20 02:30:00,34.15,0.877
2024-03-20 02:45:00,32.13,0.777
2024-03-20 03:00:00,31.28,0.776
2024-03-20 03:15:00,31.84,0.86
2024-03-20 03:30:00,33.9,0.777
2024-03-20 03:45:00,33.21,0.768
2024-03-20 04:00:00,32.87,0.8
2024-03-20 04:15:00,32.52,0.876
2024-03-20 04:30:00,33.54,0.777
2024-03-20 04:45:00,32.24,0.801
2024-03-20 05:00:00,33.4,0.793
2024-03-20 05:15:00,32.39,0.803
2024-03-20 05:30:00,32.23,0.857
2024-03-20 05:45:00,32.5,0.811
2024-03-20 06:00:00,32.76,0.864
2024-03-20 06:15:00,33.08,0.846
2024-03-20 06:30:00,33.36,0.804
2024-03-20 06:45:00,29.45,0.815
2024-03-20 07:00:00,33.35,0.856
2024-03-20 07:15:00,35.31,0.83
2024-03-20 07:30:00,38.98,0.88
2024-03-20 07:45:00,37.59,0.89
2024-03-20 08:00:00,40.61,0.922
2024-03-20 08:15:00,42.65,0.949
2024-03-20 08:30:00,39.58,0.91
2024-03-20 08:45:00,42.06,0.854
2024-03-20 09:00:00,40.87,0.9
2024-03-20 09:15:00,41.5,0.873
2024-03-20 09:30:00,41.31,0.883
2024-03-20 09:45:00,41.52,0.899
2024-03-20 10:00:00,45.96,0.88
2024-03-20 10:15:00,43.53,0.881
2024-03-20 10:30:00,43.73,0.89
2024-03-20 10:45:00,42.76,0.879
2024-03-20 11:00:00,39.86,0.867
2024-03-20 11:15:00,42.06,0.927
2024-03-20 11:30:00,42.53,0.89
2024-03-20 11:45:00,39.77,0.933
2024-03-20 12:00:00,39.44,0.938
2024-03-20 12:15:00,39.14,0.925
2024-03-20 12:30:00,40.46,0.89
2024-03-20 12:45:00,37.85,0.922
2024-03-20 13:00:00,38.68,0.866
2024-03-20 13:15:00,39.95,0.916
2024-03-20 13:30:00,42.52,0.891
2024-03-20 13:45:00,38.87,0.916
2024-03-20 14:00:00,38.89,0.925
2024-03-20 14:15:00,41.87,0.906
2024-03-20 14:30:00,41.46,0.914
2024-03-20 14:45:00,42.23,0.871
2024-03-20 15:00:00,43.57,0.909
2024-03-20 15:15:00,41.76,0.896
2024-03-20 15:30:00,40.1,0.893
2024-03-20 15:45:00,45.07,0.891
2024-03-20 16:00:00,41.1,0.881
2024-03-20 16:15:00,40.88,0.881
2024-03-20 16:30:00,43.41,0.92
2024-03-20 16:45:00,41.28,0.906
2024-03-20 17:00:00,41.38,0.853
2024-03-20 17:15:00,41.72,0.855
2024-03-20 17:30:00,42.09,0.907
2024-03-20 17:45:00,39.98,0.935
2024-03-20 18:00:00,38.99,0.757
2024-03-20 18:15:00,33.69,0.826
2024-03-20 18:30:00,35.48,0.878
2024-03-20 18:45:00,32.55,0.751
2024-03-20 19:00:00,32.37,0.791
2024-03-20 19:15:00,31.24,0.888
2024-03-20 19:30:00,30.51,0.762
2024-03-20 19:45:00,31.78,0.841
2024-03-20 20:00:00,32.03,0.826
2024-03-20 20:15:00,31.83,0.773
2024-03-20 20:30:00,30.3,0.756
2024-03-20 20:45:00,30.86,0.825
2024-03-20 21:00:00,31.36,0.86
2024-03-20 21:15:00,31.37,0.777
2024-03-20 21:30:00,32.17,0.854
2024-03-20 21:45:00,29.61,0.832
2024-03-20 22:00:00,31.89,0.804
2024-03-20 22:15:00,31.36,0.85
2024-03-20 22:30:00,30.9,0.779
2024-03-20 22:45:00,31.05,0.819
2024-03-20 23:00:00,31.62,0.832
2024-03-20 23:15:00,28.45,0.819
2024-03-20 23:30:00,31.29,0.81
2024-03-20 23:45:00,31.19,0.861
2024-03-21 00:00:00,32.61,0.848
2024-03-21 00:15:00,31.39,0.846
2024-03-21 00:30:00,32.02,0.884
2024-03-21 00:45:00,33.79,0.899
2024-03-21 01:00:00,33.33,0.835
2024-03-21 01:15:00,33.31,0.802
2024-03-21 01:30:00,32.01,0.867
2024-03-21 01:45:00,33.08,0.771
2024-03-21 02:00:00,32.39,0.827
2024-03-21 02:15:00,32.48,0.829
2024-03-21 02:30:00,33.13,0.898
2024-03-21 02:45:00,32.19,0.899
2024-03-21 03:00:00,34.3,0.87
2024-03-21 03:15:00,32.72,0.821
2024-03-21 03:30:00,33.53,0.832
2024-03-21 03:45:00,34.4,0.798
2024-03-21 04:00:00,34.02,0.874
2024-03-21 04:15:00,31.63,0.862
2024-03-21 04:30:00,33.5,0.866
2024-03-21 04:45:00,33.92,0.771
2024-03-21 05:00:00,33.98,0.81
2024-03-21 05:15:00,32.01,0.831
2024-03-21 05:30:00,32.47,0.769
2024-03-21 05:45:00,34.12,0.805
2024-03-21 06:00:00,32.38,0.763
2024-03-21 06:15:00,32.83,0.894
2024-03-21 06:30:00,34.69,0.863
2024-03-21 06:45:00,33.07,0.843
2024-03-21 07:00:00,33.43,0.781
2024-03-21 07:15:00,34.79,0.8
2024-03-21 07:30:00,37.67,0.772
2024-03-21 07:45:00,37.3,0.83
2024-03-21 08:00:00,40.11,0.932
2024-03-21 08:15:00,41.23,0.852
2024-03-21 08:30:00,42.81,0.86
2024-03-21 08:45:00,42.4,0.873
2024-03-21 09:00:00,40.99,0.921
2024-03-21 09:15:00,43.63,0.939
2024-03-21 09:30:00,41.95,0.925
2024-03-21 09:45:00,40.88,0.902
2024-03-21 10:00:00,42.27,0.861
2024-03-21 10:15:00,44.28,0.925
2024-03-21 10:30:00,42.54,0.861
2024-03-21 10:45:00,42.16,0.885
2024-03-21 11:00:00,43.94,0.881
2024-03-21 11:15:00,39.78,0.886
2024-03-21 11:30:00,39.62,0.883
2024-03-21 11:45:00,38.84,0.927
2024-03-21 12:00:00,38.76,0.867
2024-03-21 12:15:00,38.52,0.935
2024-03-21 12:30:00,40.11,0.936
2024-03-21 12:45:00,38.61,0.899
2024-03-21 13:00:00,39.51,0.861
2024-03-21 13:15:00,40.39,0.908
2024-03-21 13:30:00,40.91,0.932
2024-03-21 13:45:00,39.07,0.879
2024-03-21 14:00:00,44.83,0.934
2024-03-21 14:15:00,42.41,0.918
2024-03-21 14:30:00,42.28,0.949
2024-03-21 14:45:00,43.0,0.932
2024-03-21 15:00:00,43.27,0.87
2024-03-21 15:15:00,42.28,0.895
2024-03-21 15:30:00,41.69,0.86
2024-03-21 15:45:00,43.22,0.857
2024-03-21 16:00:00,42.86,0.921
2024-03-21 16:15:00,41.19,0.941
2024-03-21 16:30:00,43.8,0.947
2024-03-21 16:45:00,42.13,0.877
2024-03-21 17:00:00,42.37,0.87
2024-03-21 17:15:00,42.85,0.906
2024-03-21 17:30:00,40.79,0.87
2024-03-21 17:45:00,40.77,0.88
2024-03-21 18:00:00,38.2,0.876
2024-03-21 18:15:00,35.21,0.872
2024-03-21 18:30:00,34.75,0.884
2024-03-21 18:45:00,33.52,0.822
2024-03-21 19:00:00,30.2,0.835
2024-03-21 19:15:00,33.27,0.866
2024-03-21 19:30:00,29.82,0.786
2024-03-21 19:45:00,29.95,0.873
2024-03-21 20:00:00,32.42,0.753
2024-03-21 20:15:00,31.9,0.87
2024-03-21 20:30:00,30.31,0.866
2024-03-21 20:45:00,31.88,0.795
2024-03-21 21:00:00,32.74,0.859
2024-03-21 21:15:00,31.38,0.782
2024-03-21 21:30:00,33.91,0.836
2024-03-21 21:45:00,29.89,0.855
2024-03-21 22:00:00,32.23,0.857
2024-03-21 22:15:00,32.74,0.897
2024-03-21 22:30:00,32.54,0.777
2024-03-21 22:45:00,31.57,0.822
2024-03-21 23:00:00,31.55,0.882
2024-03-21 23:15:00,32.32,0.834
2024-03-21 23:30:00,32.74,0.881
2024-03-21 23:45:00,32.61,0.815
2024-03-22 00:00:00,33.1,0.869
2024-03-22 00:15:00,31.18,0.881
2024-03-22 00:30:00,32.01,0.877
2024-03-22 00:45:00,31.39,0.881
2024-03-22 01:00:00,31.99,0.783
2024-03-22 01:15:00,33.42,0.816
2024-03-22 01:30:00,32.6,0.776
2024-03-22 01:45:00,35.1,0.777
2024-03-22 02:00:00,32.8,0.823
2024-03-22 02:15:00,32.73,0.894
2024-03-22 02:30:00,32.83,0.839
2024-03-22 02:45:00,32.15,0.878
2024-03-22 03:00:00,32.77,0.891
2024-03-22 03:15:00,33.99,0.763
2024-03-22 03:30:00,33.03,0.774
2024-03-22 03:45:00,32.17,0.794
2024-03-22 04:00:00,32.08,0.843
2024-03-22 04:15:00,32.58,0.759
2024-03-22 04:30:00,33.13,0.868
2024-03-22 04:45:00,34.26,0.76
2024-03-22 05:00:00,31.77,0.774
2024-03-22 05:15:00,32.8,0.807
2024-03-22 05:30:00,33.27,0.834
2024-03-22 05:45:00,31.31,0.882
2024-03-22 06:00:00,32.31,0.895
2024-03-22 06:15:00,32.46,0.883
2024-03-22 06:30:00,32.33,0.766
2024-03-22 06:45:00,33.3,0.845
2024-03-22 07:00:00,34.01,0.816
2024-03-22 07:15:00,35.14,0.769
2024-03-22 07:30:00,37.77,0.833
2024-03-22 07:45:00,40.86,0.803
2024-03-22 08:00:00,42.4,0.885
2024-03-22 08:15:00,38.46,0.859
2024-03-22 08:30:00,41.92,0.948
2024-03-22 08:45:00,41.35,0.923
2024-03-22 09:00:00,42.08,0.878
2024-03-22 09:15:00,41.64,0.942
2024-03-22 09:30:00,42.48,0.945
2024-03-22 09:45:00,42.64,0.931
2024-03-22 10:00:00,41.75,0.916
2024-03-22 10:15:00,41.31,0.888
2024-03-22 10:30:00,41.76,0.893
2024-03-22 10:45:00,42.44,0.896
2024-03-22 11:00:00,42.64,0.945
2024-03-22 11:15:00,42.63,0.926
2024-03-22 11:30:00,40.6,0.879
2024-03-22 11:45:00,41.17,0.912
2024-03-22 12:00:00,39.44,0.909
2024-03-22 12:15:00,39.67,0.931
2024-03-22 12:30:00,38.27,0.86
2024-03-22 12:45:00,38.08,0.92
2024-03-22 13:00:00,40.23,0.883
2024-03-22 13:15:00,38.99,0.863
2024-03-22 13:30:00,40.53,0.923
2024-03-22 13:45:00,42.05,0.883
2024-03-22 14:00:00,42.26,0.923
2024-03-22 14:15:00,41.42,0.866
2024-03-22 14:30:00,42.29,0.949
2024-03-22 14:45:00,41.18,0.93
2024-03-22 15:00:00,43.26,0.879
2024-03-22 15:15:00,42.36,0.924
2024-03-22 15:30:00,42.14,0.864
2024-03-22 15:45:00,42.0,0.915
2024-03-22 16:00:00,42.29,0.856
2024-03-22 16:15:00,41.65,0.883
2024-03-22 16:30:00,42.84,0.948
2024-03-22 16:45:00,41.27,0.862
2024-03-22 17:00:00,43.44,0.91
2024-03-22 17:15:00,42.94,0.857
2024-03-22 17:30:00,39.68,0.917
2024-03-22 17:45:00,40.47,0.878
2024-03-22 18:00:00,36.57,0.796
2024-03-22 18:15:00,35.64,0.801
2024-03-22 18:30:00,36.78,0.781
2024-03-22 18:45:00,33.09,0.891
2024-03-22 19:00:00,31.43,0.886
2024-03-22 19:15:00,31.62,0.881
2024-03-22 19:30:00,30.2,0.766
2024-03-22 19:45:00,30.36,0.785
2024-03-22 20:00:00,30.07,0.842
2024-03-22 20:15:00,30.4,0.896
2024-03-22 20:30:00,28.6,0.841
2024-03-22 20:45:00,31.82,0.799
2024-03-22 21:00:00,33.29,0.873
2024-03-22 21:15:00,31.55,0.77
2024-03-22 21:30:00,30.12,0.882
2024-03-22 21:45:00,30.91,0.896
2024-03-22 22:00:00,31.14,0.895
2024-03-22 22:15:00,30.67,0.772
2024-03-22 22:30:00,32.51,0.832
2024-03-22 22:45:00,32.53,0.838
2024-03-22 23:00:00,30.72,0.779
2024-03-22 23:15:00,32.59,0.832
2024-03-22 23:30:00,33.42,0.847
2024-03-22 23:45:00,33.85,0.799
2024-03-23 00:00:00,34.4,0.797
2024-03-23 00:15:00,30.87,0.759
2024-03-23 00:30:00,34.48,0.894
2024-03-23 00:45:00,31.5,0.871
2024-03-23 01:00:00,31.33,0.864
2024-03-23 01:15:00,32.26,0.753
2024-03-23 01:30:00,31.44,0.844
2024-03-23 01:45:00,32.43,0.777
2024-03-23 02:00:00,30.82,0.849
2024-03-23 02:15:00,31.91,0.843
2024-03-23 02:30:00,33.43,0.878
2024-03-23 02:45:00,32.17,0.788
2024-03-23 03:00:00,32.4,0.754
2024-03-23 03:15:00,32.76,0.887
2024-03-23 03:30:00,33.47,0.886
2024-03-23 03:45:00,30.76,0.818
2024-03-23 04:00:00,32.97,0.762
2024-03-23 04:15:00,32.16,0.825
2024-03-23 04:30:00,32.61,0.829
2024-03-23 04:45:00,33.5,0.873
2024-03-23 05:00:00,31.32,0.858
2024-03-23 05:15:00,31.51,0.761
2024-03-23 05:30:00,30.62,0.856
2024-03-23 05:45:00,31.97,0.77
2024-03-23 06:00:00,33.81,0.763
2024-03-23 06:15:00,32.39,0.81
2024-03-23 06:30:00,31.2,0.762
2024-03-23 06:45:00,32.02,0.874
2024-03-23 07:00:00,31.03,0.819
2024-03-23 07:15:00,31.37,0.838
2024-03-23 07:30:00,32.83,0.837
2024-03-23 07:45:00,31.28,0.897
2024-03-23 08:00:00,33.6,0.887
2024-03-23 08:15:00,32.6,0.877
2024-03-23 08:30:00,32.92,0.807
2024-03-23 08:45:00,32.71,0.772
2024-03-23 09:00:00,33.9,0.839
2024-03-23 09:15:00,34.05,0.816
2024-03-23 09:30:00,33.73,0.784
2024-03-23 09:45:00,34.07,0.765
2024-03-23 10:00:00,33.38,0.815
2024-03-23 10:15:00,34.21,0.848
2024-03-23 10:30:00,33.37,0.844
2024-03-23 10:45:00,33.75,0.866
2024-03-23 11:00:00,33.48,0.82
2024-03-23 11:15:00,33.28,0.798
2024-03-23 11:30:00,33.02,0.831
2024-03-23 11:45:00,34.14,0.896
2024-03-23 12:00:00,34.91,0.757
2024-03-23 12:15:00,34.68,0.829
2024-03-23 12:30:00,32.13,0.799
2024-03-23 12:45:00,34.56,0.766
2024-03-23 13:00:00,32.82,0.815
2024-03-23 13:15:00,33.58,0.846
2024-03-23 13:30:00,31.94,0.829
2024-03-23 13:45:00,32.81,0.754
2024-03-23 14:00:00,31.56,0.837
2024-03-23 14:15:00,29.83,0.785
2024-03-23 14:30:00,31.74,0.801
2024-03-23 14:45:00,32.39,0.797
2024-03-23 15:00:00,30.93,0.879
2024-03-23 15:15:00,32.32,0.757
2024-03-23 15:30:00,30.84,0.802
2024-03-23 15:45:00,31.78,0.809
2024-03-23 16:00:00,28.9,0.843
2024-03-23 16:15:00,33.18,0.868
2024-03-23 16:30:00,32.3,0.859
2024-03-23 16:45:00,30.63,0.863
2024-03-23 17:00:00,29.05,0.779
2024-03-23 17:15:00,31.13,0.887
2024-03-23 17:30:00,29.52,0.812
2024-03-23 17:45:00,31.26,0.752
2024-03-23 18:00:00,31.23,0.85
2024-03-23 18:15:00,29.98,0.841
2024-03-23 18:30:00,31.89,0.769
2024-03-23 18:45:00,31.61,0.894
2024-03-23 19:00:00,31.78,0.834
2024-03-23 19:15:00,30.9,0.82
2024-03-23 19:30:00,29.6,0.81
2024-03-23 19:45:00,31.84,0.781
2024-03-23 20:00:00,30.71,0.893
2024-03-23 20:15:00,29.7,0.855
2024-03-23 20:30:00,32.28,0.835
2024-03-23 20:45:00,33.01,0.845
2024-03-23 21:00:00,31.05,0.876
2024-03-23 21:15:00,33.15,0.845
2024-03-23 21:30:00,31.26,0.767
2024-03-23 21:45:00,30.86,0.855
2024-03-23 22:00:00,30.67,0.835
2024-03-23 22:15:00,32.85,0.895
2024-03-23 22:30:00,30.63,0.86
2024-03-23 22:45:00,32.1,0.802
2024-03-23 23:00:00,30.94,0.77
2024-03-23 23:15:00,31.08,0.822
2024-03-23 23:30:00,32.55,0.852
2024-03-23 23:45:00,31.26,0.777
2024-03-24 00:00:00,31.29,0.847
2024-03-24 00:15:00,32.81,0.874
2024-03-24 00:30:00,33.31,0.774
2024-03-24 00:45:00,32.46,0.856
2024-03-24 01:00:00,31.27,0.76
2024-03-24 01:15:00,31.46,0.751
2024-03-24 01:30:00,32.07,0.755
2024-03-24 01:45:00,32.36,0.845
2024-03-24 02:00:00,31.14,0.896
2024-03-24 02:15:00,32.84,0.866
2024-03-24 02:30:00,32.27,0.788
2024-03-24 02:45:00,30.57,0.761
2024-03-24 03:00:00,31.37,0.842
2024-03-24 03:15:00,31.82,0.75
2024-03-24 03:30:00,32.27,0.869
2024-03-24 03:45:00,34.21,0.786
2024-03-24 04:00:00,32.63,0.795
2024-03-24 04:15:00,31.61,0.802
2024-03-24 04:30:00,32.66,0.865
2024-03-24 04:45:00,32.12,0.79
2024-03-24 05:00:00,32.8,0.793
2024-03-24 05:15:00,33.06,0.831
2024-03-24 05:30:00,33.68,0.819
2024-03-24 05:45:00,32.49,0.893
2024-03-24 06:00:00,34.11,0.79
2024-03-24 06:15:00,33.39,0.764
2024-03-24 06:30:00,31.81,0.831
2024-03-24 06:45:00,34.65,0.778
2024-03-24 07:00:00,32.8,0.812
2024-03-24 07:15:00,31.65,0.778
2024-03-24 07:30:00,34.06,0.882
2024-03-24 07:45:00,34.45,0.799
2024-03-24 08:00:00,32.48,0.866
2024-03-24 08:15:00,32.18,0.892
2024-03-24 08:30:00,32.66,0.891
2024-03-24 08:45:00,33.7,0.829
2024-03-24 09:00:00,34.4,0.897
2024-03-24 09:15:00,33.84,0.848
2024-03-24 09:30:00,33.49,0.769
2024-03-24 09:45:00,35.01,0.883
2024-03-24 10:00:00,33.28,0.82
2024-03-24 10:15:00,34.7,0.773
2024-03-24 10:30:00,33.42,0.869
2024-03-24 10:45:00,34.18,0.844
2024-03-24 11:00:00,33.64,0.882
2024-03-24 11:15:00,33.69,0.874
2024-03-24 11:30:00,33.33,0.798
2024-03-24 11:45:00,35.02,0.788
2024-03-24 12:00:00,32.85,0.86
2024-03-24 12:15:00,32.76,0.836
2024-03-24 12:30:00,35.52,0.76
2024-03-24 12:45:00,34.25,0.777
2024-03-24 13:00:00,30.76,0.773
2024-03-24 13:15:00,32.43,0.838
2024-03-24 13:30:00,31.05,0.763
2024-03-24 13:45:00,31.74,0.781
2024-03-24 14:00:00,28.32,0.832
2024-03-24 14:15:00,31.09,0.77
2024-03-24 14:30:00,30.1,0.787
2024-03-24 14:45:00,31.19,0.886
2024-03-24 15:00:00,29.57,0.855
2024-03-24 15:15:00,31.13,0.796
2024-03-24 15:30:00,30.63,0.882
2024-03-24 15:45:00,32.38,0.788
2024-03-24 16:00:00,32.27,0.838
2024-03-24 16:15:00,31.66,0.805
2024-03-24 16:30:00,30.61,0.863
2024-03-24 16:45:00,32.73,0.806
2024-03-24 17:00:00,29.44,0.787
2024-03-24 17:15:00,29.56,0.841
2024-03-24 17:30:00,30.78,0.862
2024-03-24 17:45:00,32.93,0.83
2024-03-24 18:00:00,30.66,0.857
2024-03-24 18:15:00,30.68,0.813
2024-03-24 18:30:00,29.52,0.869
2024-03-24 18:45:00,31.74,0.838
2024-03-24 19:00:00,31.76,0.779
2024-03-24 19:15:00,31.62,0.884
2024-03-24 19:30:00,30.33,0.876
2024-03-24 19:45:00,30.28,0.895
2024-03-24 20:00:00,29.76,0.835
2024-03-24 20:15:00,31.07,0.851
2024-03-24 20:30:00,30.01,0.88
2024-03-24 20:45:00,29.96,0.758
2024-03-24 21:00:00,30.7,0.887
2024-03-24 21:15:00,30.67,0.791
2024-03-24 21:30:00,30.67,0.759
2024-03-24 21:45:00,31.65,0.786
2024-03-24 22:00:00,31.34,0.838
2024-03-24 22:15:00,31.04,0.757
2024-03-24 22:30:00,31.53,0.75
2024-03-24 22:45:00,30.48,0.846
2024-03-24 23:00:00,31.56,0.818
2024-03-24 23:15:00,31.66,0.877
2024-03-24 23:30:00,30.15,0.789
2024-03-24 23:45:00,32.57,0.792
2024-03-25 00:00:00,31.25,0.762
2024-03-25 00:15:00,32.25,0.831
2024-03-25 00:30:00,33.36,0.805
2024-03-25 00:45:00,33.19,0.801
2024-03-25 01:00:00,32.4,0.819
2024-03-25 01:15:00,32.08,0.877
2024-03-25 01:30:00,33.42,0.766
2024-03-25 01:45:00,33.21,0.829
2024-03-25 02:00:00,32.01,0.779
2024-03-25 02:15:00,31.89,0.782
2024-03-25 02:30:00,30.69,0.789
2024-03-25 02:45:00,32.93,0.819
2024-03-25 03:00:00,32.75,0.824
2024-03-25 03:15:00,34.0,0.881
2024-03-25 03:30:00,33.27,0.884
2024-03-25 03:45:00,34.28,0.838
2024-03-25 04:00:00,32.3,0.792
2024-03-25 04:15:00,34.15,0.873
2024-03-25 04:30:00,32.53,0.869
2024-03-25 04:45:00,33.85,0.87
2024-03-25 05:00:00,31.65,0.752
2024-03-25 05:15:00,33.35,0.863
2024-03-25 05:30:00,31.15,0.878
2024-03-25 05:45:00,32.87,0.841
2024-03-25 06:00:00,33.57,0.863
2024-03-25 06:15:00,32.61,0.866
2024-03-25 06:30:00,32.08,0.826
2024-03-25 06:45:00,33.95,0.872
2024-03-25 07:00:00,34.07,0.869
2024-03-25 07:15:00,35.21,0.887
2024-03-25 07:30:00,37.34,0.888
2024-03-25 07:45:00,41.93,0.829
2024-03-25 08:00:00,41.81,0.853
2024-03-25 08:15:00,42.24,0.852
2024-03-25 08:30:00,41.75,0.944
2024-03-25 08:45:00,41.77,0.884
2024-03-25 09:00:00,38.87,0.888
2024-03-25 09:15:00,41.28,0.897
2024-03-25 09:30:00,41.72,0.877
2024-03-25 09:45:00,40.06,0.909
2024-03-25 10:00:00,41.02,0.928
2024-03-25 10:15:00,39.93,0.876
2024-03-25 10:30:00,42.28,0.924
2024-03-25 10:45:00,43.18,0.917
2024-03-25 11:00:00,43.27,0.903
2024-03-25 11:15:00,42.08,0.883
2024-03-25 11:30:00,40.02,0.937
2024-03-25 11:45:00,38.45,0.89
2024-03-25 12:00:00,36.31,0.887
2024-03-25 12:15:00,36.87,0.914
2024-03-25 12:30:00,37.31,0.942
2024-03-25 12:45:00,38.15,0.901
2024-03-25 13:00:00,38.78,0.922
2024-03-25 13:15:00,40.8,0.896
2024-03-25 13:30:00,40.48,0.872
2024-03-25 13:45:00,41.14,0.862
2024-03-25 14:00:00,42.88,0.864
2024-03-25 14:15:00,40.28,0.852
2024-03-25 14:30:00,42.54,0.905
2024-03-25 14:45:00,42.2,0.863
2024-03-25 15:00:00,41.95,0.937
2024-03-25 15:15:00,43.59,0.948
2024-03-25 15:30:00,43.61,0.9
2024-03-25 15:45:00,41.26,0.895
2024-03-25 16:00:00,42.14,0.885
2024-03-25 16:15:00,42.58,0.914
2024-03-25 16:30:00,41.67,0.911
2024-03-25 16:45:00,42.49,0.884
2024-03-25 17:00:00,41.81,0.884
2024-03-25 17:15:00,43.39,0.914
2024-03-25 17:30:00,38.9,0.905
2024-03-25 17:45:00,40.24,0.922
2024-03-25 18:00:00,36.28,0.891
2024-03-25 18:15:00,36.65,0.867
2024-03-25 18:30:00,33.01,0.796
2024-03-25 18:45:00,33.74,0.864
2024-03-25 19:00:00,30.5,0.818
2024-03-25 19:15:00,30.42,0.867
2024-03-25 19:30:00,29.78,0.883
2024-03-25 19:45:00,30.73,0.787
2024-03-25 20:00:00,32.21,0.786
2024-03-25 20:15:00,31.21,0.815
2024-03-25 20:30:00,31.86,0.758
2024-03-25 20:45:00,32.88,0.853
2024-03-25 21:00:00,31.61,0.862
2024-03-25 21:15:00,30.88,0.802
2024-03-25 21:30:00,31.9,0.82
2024-03-25 21:45:00,31.0,0.839
2024-03-25 22:00:00,31.1,0.761
2024-03-25 22:15:00,30.19,0.857
2024-03-25 22:30:00,32.58,0.829
2024-03-25 22:45:00,31.39,0.844
2024-03-25 23:00:00,32.0,0.859
2024-03-25 23:15:00,30.9,0.851
2024-03-25 23:30:00,32.38,0.764
2024-03-25 23:45:00,31.29,0.867
2024-03-26 00:00:00,31.96,0.842
2024-03-26 00:15:00,33.01,0.857
2024-03-26 00:30:00,32.99,0.789
2024-03-26 00:45:00,32.28,0.783
2024-03-26 01:00:00,30.65,0.874
2024-03-26 01:15:00,35.34,0.809
2024-03-26 01:30:00,34.19,0.836
2024-03-26 01:45:00,33.26,0.833
2024-03-26 02:00:00,31.88,0.838
2024-03-26 02:15:00,32.56,0.76
2024-03-26 02:30:00,32.19,0.795
2024-03-26 02:45:00,34.02,0.76
2024-03-26 03:00:00,33.09,0.822
2024-03-26 03:15:00,32.1,0.885
2024-03-26 03:30:00,32.45,0.808
2024-03-26 03:45:00,34.07,0.867
2024-03-26 04:00:00,34.58,0.793
2024-03-26 04:15:00,34.54,0.878
2024-03-26 04:30:00,33.81,0.813
2024-03-26 04:45:00,32.83,0.803
2024-03-26 05:00:00,29.88,0.855
2024-03-26 05:15:00,33.41,0.827
2024-03-26 05:30:00,33.12,0.801
2024-03-26 05:45:00,33.27,0.759
2024-03-26 06:00:00,33.19,0.775
2024-03-26 06:15:00,31.81,0.866
2024-03-26 06:30:00,33.68,0.888
2024-03-26 06:45:00,33.74,0.775
2024-03-26 07:00:00,34.87,0.835
2024-03-26 07:15:00,36.75,0.755
2024-03-26 07:30:00,37.97,0.794
2024-03-26 07:45:00,38.37,0.817
2024-03-26 08:00:00,40.33,0.924
2024-03-26 08:15:00,40.93,0.854
2024-03-26 08:30:00,41.34,0.928
2024-03-26 08:45:00,42.81,0.87
2024-03-26 09:00:00,42.69,0.926
2024-03-26 09:15:00,44.77,0.913
2024-03-26 09:30:00,45.14,0.884
2024-03-26 09:45:00,42.55,0.922
2024-03-26 10:00:00,37.6,0.874
2024-03-26 10:15:00,44.03,0.872
2024-03-26 10:30:00,41.65,0.856
2024-03-26 10:45:00,41.13,0.889
2024-03-26 11:00:00,41.38,0.86
2024-03-26 11:15:00,41.01,0.892
2024-03-26 11:30:00,41.96,0.851
2024-03-26 11:45:00,38.91,0.866
2024-03-26 12:00:00,37.09,0.943
2024-03-26 12:15:00,38.73,0.93
2024-03-26 12:30:00,39.05,0.874
